,$\sigma ($$\bar{x}$$)$,$range ($$\bar{x}$$)$,$IQR ($$\bar{x}$$)$,$\sigma ($$\sigma$$)$,$range ($$\sigma$$)$,$IQR ($$\sigma$$)$,$\sigma ($min$)$,$range ($min$)$,$IQR ($min$)$,$\sigma ($$x_{10}$$)$,$range ($$x_{10}$$)$,$IQR ($$x_{10}$$)$,$\sigma ($$x_{20}$$)$,$range ($$x_{20}$$)$,$IQR ($$x_{20}$$)$,$\sigma ($$x_{30}$$)$,$range ($$x_{30}$$)$,$IQR ($$x_{30}$$)$,$\sigma ($$x_{40}$$)$,$range ($$x_{40}$$)$,$IQR ($$x_{40}$$)$,$\sigma ($median$)$,$range ($median$)$,$IQR ($median$)$,$\sigma ($$x_{60}$$)$,$range ($$x_{60}$$)$,$IQR ($$x_{60}$$)$,$\sigma ($$x_{70}$$)$,$range ($$x_{70}$$)$,$IQR ($$x_{70}$$)$,$\sigma ($$x_{80}$$)$,$range ($$x_{80}$$)$,$IQR ($$x_{80}$$)$,$\sigma ($$x_{90}$$)$,$range ($$x_{90}$$)$,$IQR ($$x_{90}$$)$,$\sigma ($max$)$,$range ($max$)$,$IQR ($max$)$,$\sigma ($$IQR$$)$,$range ($$IQR$$)$,$IQR ($$IQR$$)$,$\sigma ($$CV$$)$,$range ($$CV$$)$,$IQR ($$CV$$)$,$\sigma ($$\overline{\Delta x}$$)$,$range ($$\overline{\Delta x}$$)$,$IQR ($$\overline{\Delta x}$$)$,$\sigma ($$max(\Delta x)$$)$,$range ($$max(\Delta x)$$)$,$IQR ($$max(\Delta x)$$)$,$\sigma ($$\sigma(\Delta x)$$)$,$range ($$\sigma(\Delta x)$$)$,$IQR ($$\sigma(\Delta x)$$)$,$\sigma ($$\gamma_{1}$$)$,$range ($$\gamma_{1}$$)$,$IQR ($$\gamma_{1}$$)$,$\sigma ($$Kurt[X]$$)$,$range ($$Kurt[X]$$)$,$IQR ($$Kurt[X]$$)$,$\sigma ($$R_{XX}$$)$,$range ($$R_{XX}$$)$,$IQR ($$R_{XX}$$)$,$||X_{train}||$,$||x_{train}^{i}||$,$||X_{test}||$,$||x_{test}^{i}||$,$||Y_{C}||$,$min(||I_{c}||)$,$max(||I_{c}||)$,$mean(||I_{c}||)$,$std(||I_{c}||)$
SemgHandMovementCh2,0.010102428374127784,0.012879829211589262,0.01456567846910196,0.03600586854212711,0.04142818662105843,0.025000343445060764,8.023806334992868e-05,0.00010189774751193517,0.00015430408107211077,0.0019304911199058417,0.0023022083392262296,0.0031938845964714765,0.0035766825718503634,0.004272702165056689,0.005802209707193771,0.005015512099040829,0.006032069107701108,0.008085538830709933,0.006433230630129556,0.007780753085771377,0.010311517966406333,0.008011167529357103,0.009748141316248411,0.01266695764917649,0.009826526658368404,0.012193411452950689,0.015191771177880679,0.01190620259478026,0.015146415208376156,0.01803738688671513,0.015235486840413962,0.019753748920715006,0.02201308247268262,0.0209733944174611,0.02750019911609558,0.028439039042912798,0.08703244381012364,0.11203413243490538,0.05650490788255128,0.019576060564671576,0.024079350238835666,0.01845169595998551,0.2172556215567223,0.1657968674758407,0.20716168742104138,0.00016575315507995304,0.00025245047004701025,4.0636147772300203e-05,0.186343082228247,0.17144397213150733,0.09004834772628696,0.06332318984956194,0.06579261166642915,0.27110824464272437,0.626426779185315,0.6486593801870222,0.830942704069191,0.5438196014825925,0.7337963528724178,0.5882670278065016,0.10996780148447989,0.08655735785180815,0.21806716675430454,0.04870931537598204,0.5249204665959704,0.02562574493444577,0.5249204665959704,0.06896551724137931,0.041690140845070424,0.03076923076923077,0.04072647220693451,0.0
SemgHandSubjectCh2,0.006326195007529007,0.008689567316121194,0.0031570410998049453,0.021666747642255884,0.02576629457435187,0.010463915307636124,4.823039160784468e-05,7.246715890369844e-05,4.025351953103305e-05,0.0011742087112760473,0.001579502594103717,0.0007637095583485816,0.0023794081274240357,0.0031062097755857627,0.0019657054596581712,0.003399051755828347,0.004436417068172065,0.0029004996763190385,0.004308062902166032,0.005576827278700955,0.00386095025788967,0.005294274115041175,0.0067525049099192705,0.004822950526294196,0.006282258165028464,0.008291082937315173,0.004937621017761277,0.007309636843388112,0.010107190516850025,0.004375015755083859,0.009236344948829104,0.01309237632662885,0.003472924715046783,0.012995324077454169,0.018501927872078647,0.0022000311858910034,0.1071436975823514,0.13458427257959452,0.01760637399266412,0.011352465643240847,0.015571952490928066,0.001513066187405366,0.46133532671079086,0.3184833949312833,0.4734461969617081,0.00014332715954075979,0.0001737114009254151,0.0002127770599219397,0.20919665951481553,0.18578672639105567,0.03698746212564032,0.03534527035023047,0.03742955674202765,0.14051308116389313,0.8590227352293882,0.8871327235724019,1.0,0.6968116055358566,0.8519139124696039,0.866481421356714,0.2707960531024981,0.18932244211335744,0.2768278993393723,0.04870931537598204,0.5249204665959704,0.02562574493444577,0.5249204665959704,0.05172413793103448,0.05014084507042253,0.03700623700623701,0.04898183819482664,0.0
ShakeGestureWiimoteZ,0.06548471793924333,0.09365394773012631,0.12322253140497896,0.5929307060069551,0.8732393562031268,0.3973182369335768,0.28354498461937483,0.43970374227622466,0.4193189074363196,0.2307132020024899,0.3895196089367205,0.2734087667242768,0.17699588626466028,0.3035663148963655,0.2440244630104162,0.1396159044885379,0.22887318127506992,0.19557425374536266,0.10372973842636306,0.15495279560729897,0.1558830324215908,0.08097779506924932,0.11116558576775004,0.1399564118348018,0.05231123325585082,0.08394601689532523,0.07018993210373577,0.056988747903219734,0.10697064099968957,0.03860912338798687,0.1099013512172666,0.1983050214323663,0.059833667549111395,0.15006284795749872,0.2637081222457272,0.09778143577586124,0.1904957188432863,0.3165210210200039,0.17796767282455928,0.46838044205322016,0.7794967002243167,0.3117882825884526,0.30679506613145596,0.2819911166563634,0.2765803548199994,0.043269359248638194,0.09000748302177096,0.018298806228488635,0.274088289439052,0.32356940748822427,0.21634990554312997,0.3569447876119635,0.5056108135505505,0.7152837901701327,0.0851621355958546,0.11962820956411312,0.0845626645468901,0.009091401433037239,0.015735396799821243,0.008524890810237565,0.09968944455537652,0.09784931214634005,0.1663437606444983,0.0038159371492704824,0.08872393071756804,0.0017878426698450535,0.044538706256627786,0.13793103448275862,0.0022535211267605635,0.0016632016632016633,0.002201430930104568,0.0
ShapeletSim,2.504327535968517e-10,1.8474684638432149e-10,1.8474684638432149e-10,1.272804655795558e-09,7.911650441844719e-10,5.90438951860968e-10,0.0058918493944205815,0.004343478205767396,0.004343478205767391,0.0008721931158770471,0.000642542824396429,0.0006425428243965262,0.0017382276975158094,0.0012807074125132487,0.001280707412513184,0.005774005951800792,0.004253387875043481,0.004253387875043546,0.0028285294581279806,0.002083678957216845,0.0020836789572168456,0.0025148083463962466,0.0018534812266511073,0.0018534812266510407,0.01065728158765411,0.00786528016429028,0.007865280164290018,0.0009110647843812915,0.0006729192916347586,0.0006729192916346266,0.0018151605991125616,0.0013419443351999239,0.001341944335199924,0.003678874820831247,0.0027185034000905316,0.0027165398553273363,0.0026868763965412663,0.0018310716549829473,0.001962047786079863,0.02823538318981081,0.019403022397239223,0.013860730001338264,3.993436506608384e-10,1.5802856465152562e-10,2.4937173081785957e-10,0.02414382755638939,0.01826097906383533,0.018260979063835326,0.018277710377593133,0.008918735880381235,0.013906178468719246,0.1658865656664653,0.09481054705961327,0.44558082430467283,0.0024490385361965183,0.0014265616818070258,0.0017162279841994614,5.376272189910994e-05,3.801887980899457e-05,3.8018879808993625e-05,0.16347423623879295,0.06605551501656438,0.18924564579413808,0.0004489337822671156,0.17143867090844822,0.009535160905840286,0.17143867090844822,0.0,0.0050704225352112674,0.0037422037422037424,0.0049532195927352776,0.0
ShapesAll,1.077838151268289e-10,2.6144900030721416e-10,1.4525374992475047e-10,6.60920683318328e-10,1.3441749878296785e-09,5.615045497619947e-10,0.12424994647787527,0.29793269588399557,0.20072613693666028,0.04449833249199168,0.09982582940817429,0.07416339470455381,0.04726994171569079,0.15226953284580597,0.07772186864255586,0.05143198559602474,0.132178108948967,0.07622548649751501,0.05837001777886741,0.16915814674418425,0.07079365096598807,0.04870464128676148,0.12978885856386055,0.06878269235101091,0.044116762542772706,0.09398571935907515,0.06835516249962979,0.04296950077978553,0.09602809913774313,0.07065929193481026,0.04252008445467947,0.1146079685487395,0.063021853257483,0.044171442915706224,0.10317653409916105,0.05723391932064158,0.09867224927410202,0.24100825507054174,0.14018344772874314,0.17491979183658446,0.29900884194022376,0.20143763823700103,3.828159933656596e-10,5.117240324281229e-10,4.2408923065719067e-10,0.0005596173021879397,0.0015505139769031553,0.0006279593762420743,0.025539291056529786,0.03906573949837492,0.039562669875564865,0.03916040389705891,0.08716783858999391,0.17407537710054397,0.08833896428467522,0.22149377575858822,0.08534370972207464,0.0038270527111921803,0.009257378390753208,0.006054403643579136,0.0026977295384991973,0.004807371348189193,0.00389358960411603,0.06554433221099888,0.17568045245669847,0.03456495828367104,0.17568045245669847,1.0,0.0050704225352112674,0.0037422037422037424,0.0049532195927352776,0.0
SmallKitchenAppliances,7.65144947930383e-12,7.396146315874913e-12,7.396146315874913e-12,4.632256383657336e-10,4.115899064088959e-10,3.0716569970505274e-10,0.007166143950938303,0.007135979146557241,0.007135979146557209,0.0026494808369606627,0.0027489448882126797,0.0027489448882126797,0.0026523949363497436,0.002746144555649304,0.0027461445556492725,0.0024375938935137405,0.002511314434409808,0.0025113144344097752,0.001951615972245568,0.0018899899665901427,0.0018899899665901759,0.0020264974003025324,0.0019542579460386815,0.00195425794603868,0.002115342201308695,0.002109602806072157,0.0021096028060721573,0.0019905807804439343,0.0020685046401416845,0.0020685046401416824,0.0021047464929352983,0.002194825594702243,0.0021948255947022433,0.002577986337342173,0.0026670278444572205,0.002665101479915268,0.23620887078314612,0.22765208902952677,0.24393599019533008,0.006716915157796137,0.006040571194811958,0.004315138367157873,8.706567677480398e-10,4.888418369148929e-10,7.714005626936681e-10,0.00015790397074106239,0.00016854416919441915,0.00016854416919441918,0.4555666361224029,0.3144634989699001,0.49031450165407464,0.025920374298586242,0.021009752715990336,0.09873946753774347,1.0,0.822643574939263,0.9896830556560731,1.0,1.0,1.0,0.11663169873924394,0.06354814306425087,0.18206220096769388,0.040291806958473626,0.2492046659597031,0.021156138259833136,0.2492046659597031,0.017241379310344827,0.06985915492957746,0.05155925155925156,0.0682443588332416,0.0
SmoothSubspace,0.19163455447888622,0.19960626870161516,0.19960626870161507,0.2626456141022952,0.21383466751144034,0.15958276782970582,0.012483754123244619,0.01285047963937402,0.01285047963937402,0.0427740674708543,0.04426329067794179,0.04426329067794189,0.1161414883787131,0.10900130871401596,0.10900130871401585,0.20461217210986773,0.20620165020856443,0.20620165020856454,0.2758286227666327,0.28448927084854914,0.28448927084854925,0.3241722897010348,0.3376273711145501,0.33762737111455027,0.3472402977663506,0.3618090862382956,0.3618090862382956,0.31975592083488746,0.3307205984995263,0.3307205984995261,0.2530160071477212,0.25602051905989487,0.25602051905989476,0.1655230131069332,0.15456870911543383,0.15445706585638616,0.07198796116299629,0.06527078642581774,0.06993959065117397,0.37614556522071246,0.34118970342790794,0.2437320465662986,0.13790559480080306,0.07169420554392389,0.11313464576645745,1.0,1.0,1.0,0.2859489872747513,0.1763684853997399,0.274995432886584,0.1603670752407267,0.11502483617724804,0.5405818541173749,0.1563867550593494,0.1215177270471139,0.14619215305881117,0.0015695015768433366,0.0014615662766147108,0.0014615662766147106,0.3903843727791586,0.20541812856068495,0.5885097614908682,0.015039281705948373,0.0,0.0077473182359952325,0.0,0.017241379310344827,0.0276056338028169,0.020374220374220375,0.026967528893780957,0.0
SonyAIBORobotSurface1,3.7591210484452496e-10,2.7731426856215934e-10,2.7731426856215934e-10,2.7803872214250314e-09,1.7282661317054154e-09,1.2897887093483231e-09,0.09671443521154177,0.07129799378820441,0.0712979937882044,0.020309322414561022,0.014961834882986332,0.014961834882986462,0.028655669993294202,0.021113188463970825,0.021113188463970697,0.02247895018973904,0.016558987811732873,0.01655898781173281,0.000858258473815172,0.0006322490708388452,0.0006322490708389764,0.0005049582861279566,0.00037216780551936954,0.0003721678055193031,0.018537749322392143,0.013681217938813146,0.013681217938813146,0.014002877463148516,0.010342630452728232,0.010342630452728164,0.029927754453360156,0.02212552463598868,0.022125524635988943,0.04593804376329727,0.0339459030943091,0.033921384346145486,0.03598540976444311,0.024523593231694216,0.026277760171772035,0.08830077379565181,0.06067925057481985,0.04334678854057232,1.4594005196297033e-09,5.775150524793985e-10,9.113282997990284e-10,0.08452652157546878,0.0639309172178038,0.0639309172178038,0.3912174276688012,0.19089726432352258,0.297648844239545,0.3424835385667273,0.1957425034388287,0.9199304163796693,0.06651727719695492,0.038746225273646656,0.04661372651794232,0.0032347167984205956,0.002287464340181116,0.0022874643401811163,0.22869985880102536,0.09241173497772108,0.2647543678845734,0.0004489337822671156,0.019441498762813716,0.03462455303933254,0.019441498762813716,0.0,0.0028169014084507044,0.005405405405405406,0.0049532195927352776,0.0073042428887576645
SonyAIBORobotSurface2,1.1318326879755797e-10,8.349647429694015e-11,8.349640928387524e-11,1.6617198759154084e-09,1.0329115886436028e-09,7.70852130523474e-10,0.07070093781625242,0.0521208133430926,0.052120813343092535,0.010792935618746764,0.00795113285092241,0.00795113285092241,0.012597326655819167,0.009281574358189977,0.009281574358189978,0.013505049873158889,0.009948416378829067,0.009948416378828937,0.015323797042394413,0.011288506594883146,0.011288506594883148,0.02583795758300954,0.019043268002407833,0.01904326800240777,0.018614948661514946,0.013738192545865125,0.013738192545865257,0.0033813884055623657,0.002497518869811491,0.002497518869811229,0.012270624936869102,0.009071646680434196,0.009071646680434068,0.021180552309016342,0.0156513625149241,0.015640057709897917,0.000709202621077554,0.000483312451129635,0.000517883678742306,0.02262806846728446,0.015549741837235707,0.01110810309774745,1.0287477061838516e-09,4.0709680278557195e-10,6.42405576753638e-10,0.09677343850839651,0.07319376890055367,0.07319376890055367,0.08358084373818794,0.04078385391608745,0.0635905759298096,0.15825199548774027,0.09044709681696195,0.42507393117694636,0.06603795251732515,0.03846701928688983,0.04627782717763403,0.001329852777201031,0.0009404195158671955,0.0009404195158671966,0.20779612123621813,0.0839650006480841,0.24055506631521845,0.0012345679012345679,0.017674089784376106,0.055601907032181166,0.017674089784376106,0.0,0.005633802816901409,0.006237006237006237,0.006879471656576775,0.00456515180547354
StarLightCurves,1.235638655054047e-11,1.284021034490636e-11,1.284021034490636e-11,9.248058596608109e-11,8.511571362247609e-11,6.352099932077112e-11,0.13956554940810043,0.13870706700932497,0.138707067009325,0.1148620248704969,0.1062993983200827,0.10629939832008274,0.07130927148608227,0.06794432937503823,0.06794432937503825,0.027173843693236308,0.028166409973927428,0.028166409973927404,0.024249005617282354,0.024789425203382034,0.024789425203382037,0.07290323129686513,0.07014462943760791,0.07014462943760791,0.11401229730030688,0.10704946806120287,0.10704946806120279,0.13322127766175784,0.12209915426520239,0.12209915426520238,0.10821583717160417,0.10513177957868367,0.10513177957868361,0.02683753146832292,0.02784161177650967,0.027821502090055922,0.29578303457133187,0.2529822941012746,0.27107805896512804,0.37913383529764144,0.337825040842237,0.24132846846950565,1.0081884599031419e-10,5.78374123912722e-11,9.126843036420628e-11,0.0001328152554830957,0.00014206277120319417,0.0001420627712031942,0.024880532957920247,0.015808174701179747,0.024648257511792844,0.01755751300408627,0.013499592404724484,0.06344399118056114,0.33442273141229756,0.24550114643554605,0.29535066239268815,0.0235852196215834,0.020866118930296194,0.020866118930296197,0.0005060282942165618,0.00026336335003635403,0.0007557446155475717,0.11043771043771043,0.3566631318487098,0.4896305125148987,0.3566631318487098,0.017241379310344827,0.08507042253521127,0.23783783783783785,0.18290221977618784,0.279519539192698
Strawberry,1.1405106685780098e-11,8.413665794706163e-12,8.413600781641257e-12,1.4397417650544352e-10,8.94931796468405e-11,6.678803612109014e-11,0.024392152736928158,0.017981923282853376,0.01798192328285331,0.012625780482876842,0.009301385787159354,0.009301385787159451,0.006519554487130848,0.004803537401852122,0.004803537401852156,0.0025709888810013216,0.0018939039939700965,0.0018939039939700959,0.0005534513435975012,0.0004077082935034167,0.00040770829350348227,0.012258284451389538,0.00903468454530877,0.009034684545308704,0.01077084820280244,0.007949094525213847,0.00794909452521391,0.012354433724919784,0.00912507752823237,0.009125077528232302,0.026630069775153736,0.01968755343092934,0.01968755343092934,0.01344798703480772,0.009937385820112724,0.009930208156886203,0.011914550690253245,0.00811961282583144,0.008700406849396538,0.04847387431362905,0.0333106748601773,0.023795791240491235,9.407456556157082e-11,3.7227256628016623e-11,5.874533080208519e-11,0.0008835782349955074,0.0006682868991185943,0.0006682868991185924,0.022731969605883338,0.011092222645363138,0.01729509986504939,0.010774027656435807,0.006157770835981451,0.028939655872365255,0.02709097960933262,0.015780459499551234,0.018984714465588366,0.0012430683053833548,0.0008790489548767198,0.0008790489548767181,0.0010948133121406708,0.00044161023953866787,0.001266409455298896,0.06700336700336701,0.07776599505125487,0.020858164481525627,0.07776599505125487,0.0,0.12281690140845071,0.16340956340956342,0.16813428728673638,0.1597803131915739
SwedishLeaf,1.5544549176879237e-10,2.7332584705635526e-10,2.1153482964785916e-10,9.315349518964783e-10,1.356389947967768e-09,7.752518560831891e-10,0.1102128775065246,0.16909168414015133,0.1512635699302783,0.036328148919047766,0.06348799812535277,0.057123138791355034,0.03479575043686186,0.06927276410896963,0.03857539430322016,0.040982936152521604,0.07145803256063986,0.06553437838771121,0.041360312436255105,0.059215555779899454,0.07901195349792257,0.037033683247902204,0.06875221597007382,0.05154326996322324,0.03195550953399183,0.060357872130467005,0.04047893458733651,0.02995817386230174,0.05776245394697876,0.03747366576681176,0.04146138450755398,0.07287008434041603,0.03948394497619587,0.043766734770283644,0.07805355774133411,0.04155656057984349,0.07511458292030009,0.14235417063856778,0.08136367794932793,0.15577935784157404,0.2871618194968107,0.07139099606081054,5.530000379668097e-10,5.235655651508427e-10,7.001388972485418e-10,0.0010153017259392455,0.001983294732407087,0.001312265800946063,0.08217926755089774,0.11050510911217917,0.09077103270497897,0.16761389648395986,0.2514012083708807,0.613750913202203,0.06327251466261935,0.08281919019237455,0.10560370837667149,0.003988278921308249,0.006296322225117976,0.002171778912062223,0.05056430011439086,0.0538449199347346,0.05853219359820294,0.05432098765432099,0.039943442912689996,0.03605482717520858,0.039943442912689996,0.22413793103448276,0.014084507042253521,0.01704781704781705,0.017794900018345258,0.005316374532113841
Symbols,3.731312257768586e-10,5.190076188105012e-10,3.049060733601849e-10,1.6578561754238944e-09,1.9829192768765347e-09,1.3896365109350042e-09,0.15954329764142167,0.19014879343107116,0.2652767027757017,0.053019559879118154,0.06837030001438317,0.08151350791565684,0.03634792647343226,0.0497150486263305,0.0503924259765897,0.037134771997908635,0.05838776784519026,0.02654308300840715,0.0812349454588638,0.11698217257667651,0.09000249051370751,0.07243215223508756,0.10963977994364256,0.07092661678176623,0.05491743893820085,0.07945181820397948,0.05108801683342546,0.06001048174997022,0.08375723728010502,0.07839074746810548,0.03614720567338386,0.05268228023475945,0.023649764484596308,0.06753616174934153,0.10005623446313226,0.07417693497986202,0.044780903255899895,0.060994088782824536,0.04528157016248003,0.12689726308388916,0.1712224000306414,0.07787750539646246,1.0446557360968515e-09,7.339829314607969e-10,1.3173784876255232e-09,0.08020363237895341,0.0950537494869586,0.13822310063143473,0.04213971820338187,0.04465732448721818,0.015823523393793178,0.09399573961463047,0.0945205145013059,0.49935050567174644,0.07060391821835069,0.07913228664093404,0.07805068282309141,0.001524228427530164,0.0019502680938508208,0.0013997837214804337,0.0035838149008814127,0.002500196997712954,0.007526479570045336,0.00101010101010101,0.13538352774832096,0.05810488676996425,0.13538352774832096,0.06896551724137931,0.0011267605633802818,0.0029106029106029108,0.0017427994863327832,0.002635691623781654
SyntheticControl,1.579318488491626e-10,2.1534745582615958e-10,1.8844166888901369e-10,8.301216356098986e-10,1.1513667683772354e-09,1.3652366427250897e-10,0.07968491558876688,0.09198289468161887,0.14296421226156036,0.010313329993533299,0.013086052329943365,0.016612919677514864,0.022826929152876395,0.025950929982742475,0.036694402138207675,0.02214848066405935,0.024826044783187208,0.03216674685326939,0.013450696858152368,0.01826227672261285,0.019451231110300542,0.011404091813937756,0.017346360368073434,0.002041354924799467,0.016795429037822423,0.02409824038542191,0.019638332019936266,0.02687973652056322,0.03201269315879589,0.045701096957116306,0.022081172447470668,0.02611201125879685,0.03858927290206005,0.010691382259356504,0.015037344313282392,0.006559174879913244,0.07428339980996508,0.08822337508058509,0.10509274481011353,0.09999229498413259,0.11336972102398164,0.09603967334824089,5.334280743219996e-10,4.614828985549508e-10,2.8968324752718035e-10,0.48801955423584586,0.720063809680282,0.618662067033083,0.6493659334377079,0.5762218957922695,0.5145304418429797,1.0,1.0,0.13532770757430745,0.011037064863601178,0.012539811220884866,0.012516862244651651,0.001753729390581594,0.0019328057153473925,0.0024020991648971072,1.0,0.7146418468388879,0.0480733871283349,0.031874298540965205,0.015906680805938492,0.0166865315852205,0.015906680805938492,0.06896551724137931,0.0276056338028169,0.020374220374220375,0.026967528893780957,0.0
ToeSegmentation1,2.9495351707662197e-11,2.175902765392591e-11,2.1758962640861003e-11,8.387341288442265e-10,5.213503274713873e-10,3.8907872067298236e-10,0.07361997791423512,0.054272733088250286,0.05427273308825025,0.02265527254251019,0.016690091382224874,0.016690091382225068,0.016448519071757095,0.012119091376907054,0.012119091376906926,0.009496977251691265,0.006995893012425669,0.00699589301242567,0.013692448674058388,0.010086749173823257,0.010086749173823193,0.03692123487471633,0.027211940744163658,0.027211940744163724,0.03553919280486522,0.02622861242090195,0.026228612420901947,0.026754756312169316,0.019761263934344714,0.01976126393434484,0.019728331529971496,0.014585113158876787,0.014585113158876919,0.008744674683577468,0.0064618746268239515,0.006457207286667959,0.07923353387709556,0.05399663274173711,0.05785899936705983,0.08692633565462184,0.05973475289066418,0.04267207781154515,4.850303403421862e-10,1.919365648355009e-10,3.0287918580525017e-10,0.007160758203295003,0.005415978693773944,0.005415978693773943,0.009768142898253498,0.0047664332540330355,0.007431868414853109,0.02105598475020116,0.012034304435835416,0.056557582007003865,0.0964772249455781,0.056197854888876575,0.06760894565042504,0.004109228633716808,0.0029058846727688602,0.00290588467276886,0.006226146891610375,0.0025150677429229672,0.007206719811643593,0.0026936026936026937,0.09261223047013079,0.012395709177592373,0.09261223047013079,0.0,0.010704225352112675,0.0079002079002079,0.010456796917996699,0.0
ToeSegmentation2,3.158227075760015e-10,2.3298569537413445e-10,2.329856303610695e-10,1.1184183229178117e-10,6.951997526413835e-11,5.188231254003491e-11,0.06662044270729761,0.04911266761702068,0.04911266761702065,0.04640005256284634,0.03418282061982811,0.034182820619828136,0.019300249462020393,0.014220215559037564,0.014220215559037632,0.009722413014150125,0.007161958954623847,0.007161958954623979,0.024669793351265075,0.018173375970049106,0.01817337597004911,0.04111828471287599,0.0303052790868233,0.03030527908682343,0.027199874016502996,0.020074033684258412,0.020074033684258474,0.026783211994524003,0.019782281515027637,0.019782281515027696,0.0594673495701016,0.04396408390748835,0.043964083907488224,0.01316440978712262,0.009727836501485442,0.009720810193400311,0.1528121449042537,0.1041395084014719,0.11158858330121943,0.10731791051534065,0.07374760269254989,0.052682287750842,2.6649664088389603e-10,1.0545824773637652e-10,1.6641483041790698e-10,0.010928170692479032,0.008265429155973548,0.008265429155973548,0.10666386879969672,0.05204737651223264,0.08115276831998874,0.06224594374565443,0.03557594887239526,0.16719617295337197,0.12333194041271832,0.07184069084063335,0.08642809182196637,0.0069924221977800145,0.004944765624218614,0.004944765624218614,0.008608959097638409,0.003477909033832593,0.009965192595662855,0.002244668911335578,0.11594202898550725,0.006555423122765197,0.11594202898550725,0.0,0.009577464788732394,0.007068607068607069,0.009356081452944413,0.0
Trace,3.237858957145065e-11,3.762546614403941e-11,4.171719340997784e-11,2.495420876607546e-10,2.7019088864009885e-10,1.423239376449712e-10,0.07260987202207185,0.08257002205920817,0.10106486579888777,0.03514168653239389,0.04296070180507461,0.027343931557684453,0.055526882788084736,0.05561131064447098,0.09296181943731309,0.051860805460222564,0.056929016432079135,0.03415921332270958,0.03472156230374879,0.040822721679613615,0.044068195537890376,0.025967582269303992,0.029055339337070045,0.024839486808824116,0.020622131693865415,0.02306543299064225,0.01413575839123164,0.019006397574379927,0.022975732017121414,0.014606257070066525,0.018309419320345844,0.0228153257521043,0.014880795335221785,0.01838666700543313,0.023184009892501366,0.01637179713520619,0.5189475142684566,0.526256098658233,0.3779299564727115,0.14704474628353958,0.16907801284189644,0.09812032870206544,2.4952264119556e-10,1.660857256316926e-10,2.1796914913357138e-10,0.05150548584701724,0.04831537758735332,0.09479852967324477,0.49738737700706864,0.35209552821394835,0.28362282479074075,0.22664096748784582,0.19852201163006403,0.9137525405741828,0.10817361153820035,0.09780137725178797,0.07665933094747002,0.008908652518567348,0.00966929347229769,0.00704025374137474,0.03828549551939016,0.023169255240108225,0.05254788507334888,0.009427609427609427,0.09190526687875575,0.004767580452920143,0.09190526687875575,0.034482758620689655,0.011267605633802818,0.012474012474012475,0.013208585580627407,0.005869963957720435
TwoLeadECG,3.3112537055915654e-10,2.4427462897733787e-10,2.442748890295975e-10,9.603016714413935e-10,5.969157253290543e-10,4.4547236671162865e-10,0.08709054373226208,0.06420324982979528,0.06420324982979526,0.06405674262632956,0.04719046685821254,0.04719046685821254,0.022438087042520292,0.01653214043191361,0.016532140431913613,0.033765982311529844,0.02487351432466079,0.024873514324660666,0.0056634024947864806,0.004172031007393536,0.004172031007393667,0.0014817492100761308,0.001092088924953997,0.0010920889249539962,0.015578775424675069,0.011497437908891869,0.011497437908891739,0.00669377398025097,0.004944071730543948,0.004944071730543816,0.015026235011645885,0.011108863294586381,0.011108863294586125,0.037594192940396544,0.02778021713417127,0.027760151792384745,0.019341267649932076,0.013180824771403041,0.014123646112407198,0.08164991235766972,0.0561088570166878,0.04008188527899913,2.2991048980143925e-10,9.098034898398278e-11,1.4356867047007767e-10,0.026415866310079115,0.019979416292416792,0.019979416292416792,0.0619532409532334,0.03023051474066894,0.04713570833617167,0.04474603900066331,0.02557408081455808,0.12019042568144038,0.06862756318617667,0.03997546404853069,0.048092564770520915,0.006493078033210207,0.004591649094669975,0.004591649094669974,0.010166067798673595,0.004107101946307413,0.011767786170894105,0.0007856341189674523,0.02368328031106398,0.0666865315852205,0.02368328031106398,0.0,0.005633802816901409,0.004573804573804574,0.005778756191524491,0.0009130303610947081
TwoPatterns,2.895939817666309e-10,3.046516772372108e-10,4.5957527539676573e-10,1.5567065088086298e-09,1.6596486982270343e-09,9.137884178678378e-10,0.0010371940267704827,0.0012370617823358836,0.0010244309603669182,0.001036547635729332,0.0012395681277472329,0.0010253600262728148,0.0042678693477165176,0.004958832193405968,0.003298218643148681,0.004324745110421102,0.005375998095763465,0.0042458850039930355,0.004165819039376715,0.005308402363252281,0.0032132874514673292,0.0037264260749142507,0.004498268779761927,0.004204086882970262,0.002871842057356023,0.003705979881170715,0.002011918829743466,0.0009026048060556399,0.0011589084155029586,0.0010354742747686054,0.031474037603363834,0.03882468388899243,0.028862840682625738,0.009387827033919601,0.012095538242191102,0.006149170770649305,0.00917723948087351,0.010964453503380744,0.005934903448524188,0.016605892692793486,0.020068540580605216,0.008408519397786108,5.994170940451794e-10,4.1005060995248967e-10,4.4822875722605144e-10,0.004881231864631474,0.005545782282178069,0.004358780989555407,0.8476252368116403,0.5923747396784268,0.465992758283295,0.017966272652399456,0.015431891666712824,0.03865085279182015,0.0004833158398053478,0.0004825394113280677,0.0005362240696043878,0.00018812210015670534,0.00023841076986495468,0.00014081770560109757,0.008009213563969055,0.004872351893458329,0.007693360105018072,0.11043771043771043,0.039943442912689996,0.23718712753277713,0.039943442912689996,0.034482758620689655,0.13295774647887323,0.11226611226611227,0.13703907539900936,0.01935394658718154
